SaleID,Date,ProductID,StoreID,CustomerID,Quantity,UnitPrice,TotalAmount,Discount
9456,2023-04-06 05:27:34,476,11,4154,1.0,4534.15,4307.44,0.05
9457,2023-03-02 22:44:24,396,1,4237,1.0,22240.6,22240.6,0.0
9458,2022-09-29 21:43:47,266,15,2890,1.0,17398.96,15659.06,0.1
9459,2022-11-28 04:12:17,212,10,1590,1.0,12703.28,12068.12,0.05
9460,2023-02-14 23:15:18,261,6,3277,1.0,1465.74,1319.17,0.1
9461,2024-12-02 04:58:46,230,14,3229,3.0,7757.92,19782.7,0.15
9462,2022-09-16 05:40:10,140,2,1206,1.0,153517.21,145841.35,0.05
9463,2022-08-18 05:26:04,450,2,3216,1.0,13935.73,12542.16,0.1
9464,2022-11-30 18:22:27,36,12,3716,1.9991479435796111,999.02,1797.47,0.1
9465,2024-04-07 12:59:03,400,3,1692,1.2889852812220586,33095.29,42659.34,0.0
9466,2024-07-05 08:42:35,377,5,769,2.0,19975.07,37952.63,0.05
9467,2022-11-10 15:36:24,66,7,3427,1.502458450253272,21997.73,31398.14,0.05
9468,2023-10-06 08:02:40,412,3,2272,1.0,17485.37,17485.37,0.0
9469,2024-01-23 01:09:18,80,9,4302,1.0,7118.21,6406.39,0.1
9470,2022-04-06 09:51:08,50,11,3051,1.0,6596.91,5607.37,0.15
9471,2022-01-06 22:39:47,467,9,561,2.0,7212.86,14425.72,0.0
9472,2022-10-31 08:51:54,105,1,4887,1.0,132464.09,125840.89,0.05
9473,2023-10-07 13:09:26,230,14,4179,10.93454084901905,7757.92,80587.83,0.05
9474,2024-06-05 19:19:15,482,8,1050,2.408236968558197,10735.8,23268.92,0.1
9475,2022-02-02 10:02:40,415,3,710,1.9843723882003474,16368.59,30857.31,0.05
9476,2023-01-27 23:37:39,436,7,2216,3.0,1597.47,4073.55,0.15
9477,2022-09-20 12:27:36,235,10,2628,1.2471955875892389,7614.01,9021.35,0.05
9478,2023-08-12 18:36:16,446,1,2606,5.932790204361801,14672.66,73992.34,0.15
9479,2022-03-29 23:23:20,223,3,4832,1.0,16240.51,15428.48,0.05
9480,2023-05-26 14:35:20,367,5,2262,1.6290389069361604,4223.2,6535.77,0.05
9481,2022-02-27 22:17:54,475,4,3574,1.526115066817406,15350.37,21083.79,0.1
9482,2023-07-25 02:02:35,169,14,4723,1.0,70741.32,63667.19,0.1
9483,2023-12-31 16:20:58,356,7,1965,1.2973716995190043,25038.12,32483.75,0.0
9484,2022-09-15 12:05:35,360,5,4585,1.72768073178135,17976.71,29505.11,0.05
9485,2023-05-28 00:37:13,206,4,2034,1.3142601940167795,3714.42,4881.71,0.0
9486,2022-05-11 16:17:00,265,11,4440,1.3399913820985936,5375.5,7203.12,0.0
9487,2023-09-26 22:44:03,233,14,3182,1.0,56662.89,56662.89,0.0
9488,2024-02-19 02:59:15,36,15,2286,1.0,999.02,849.17,0.15
9489,2023-03-01 19:55:45,264,13,2864,1.4613937250752937,120724.74,158783.74,0.1
9490,2023-02-06 01:39:40,90,4,731,1.0,1579.1,1421.19,0.1
9491,2023-12-06 18:46:25,294,6,3364,1.9999389803766947,2628.44,4993.88,0.05
9492,2024-10-19 01:01:38,290,11,1584,2.875456393145916,1332.87,3832.61,0.0
9493,2023-01-24 03:45:33,170,4,3780,1.0,8862.38,8862.38,0.0
9494,2022-04-27 22:38:11,309,14,1796,1.0,1031.92,980.32,0.05
9495,2023-01-24 19:18:36,305,13,567,4.930187492394028,96620.32,452538.48,0.05
9496,2023-10-17 03:55:54,179,7,4562,1.0,515.68,438.33,0.15
9497,2024-05-15 16:05:12,315,4,1185,2.7650768443706717,1578.5,3928.21,0.1
9498,2022-09-17 13:23:21,391,9,3377,1.2814238769086066,8491.85,10881.66,0.0
9499,2023-06-25 06:45:31,89,8,2256,2.794039515817514,13535.01,34035.62,0.1
9500,2024-02-15 08:05:16,62,11,3543,1.0,2519.73,2267.76,0.1
9501,2024-11-27 20:05:02,289,1,2634,5.869662537115275,648.5,3806.48,0.0
9502,2022-03-25 16:03:45,422,14,901,1.4549475369881515,9776.57,13513.18,0.05
9503,2023-10-30 07:17:12,357,12,1014,2.0,16953.78,28821.43,0.15
9504,2023-05-14 15:38:04,185,13,1299,3.9494853645217174,1073.43,4239.5,0.0
9505,2023-10-14 21:09:19,443,13,3904,3.2489801715856634,911.12,2664.19,0.1
9506,2023-01-14 06:37:40,128,5,670,1.8605136275747762,18876.68,33364.3,0.05
9507,2022-09-28 02:44:04,416,13,1434,3.0,1072.23,3055.86,0.05
9508,2022-02-18 06:37:51,287,13,495,1.0,21168.69,20110.26,0.05
9509,2022-02-08 11:14:55,21,7,178,1.760167091703464,24959.82,39540.11,0.1
9510,2022-12-03 17:11:23,267,4,2685,1.9652020185552541,12175.81,22731.53,0.05
9511,2023-12-06 19:48:57,61,9,1957,1.2327478921341595,34441.1,40334.33,0.05
9512,2023-04-01 14:04:47,370,15,2925,1.619352681876803,7987.18,12934.06,0.0
9513,2023-07-05 10:42:11,106,15,3650,1.9413073929575049,4140.65,7636.36,0.05
9514,2022-08-11 20:10:48,248,6,2395,1.2582303346617796,103.58,123.81,0.05
9515,2022-04-05 16:30:39,439,7,1416,1.2818613327864388,5475.73,6317.21,0.1
9516,2024-12-03 10:50:23,264,12,1225,1.8933775348204078,120724.74,217148.64,0.05
9517,2024-08-27 19:52:32,287,1,2847,1.3940678435640472,21168.69,26559.53,0.1
9518,2024-09-11 13:17:41,79,4,2513,4.398999217836624,26023.65,114478.02,0.0
9519,2022-06-05 15:28:01,456,14,267,1.8293146655685453,42296.28,77373.21,0.0
9520,2023-03-08 21:58:22,488,9,735,1.0,11497.34,10922.47,0.05
9521,2024-02-03 20:17:24,456,11,3879,3.8877358633969603,42296.28,156214.93,0.05
9522,2024-07-07 00:00:20,156,4,1463,1.5756247851590524,25993.65,38908.43,0.05
9523,2022-03-19 10:10:36,265,9,3855,1.5633058028688254,5375.5,7563.2,0.1
9524,2024-05-12 22:40:56,366,4,4209,1.7030464478069116,20826.43,33694.96,0.05
9525,2022-05-05 00:59:48,435,15,58,2.0,19942.4,39884.8,0.0
9526,2023-06-21 16:26:55,434,15,1024,1.7132475287314617,110203.67,179365.86,0.05
9527,2024-03-01 00:35:44,452,10,1818,1.0,10855.13,9226.86,0.15
9528,2024-09-08 02:46:03,91,8,499,2.7572362425634003,24538.73,67659.08,0.0
9529,2024-07-24 22:23:32,193,5,441,2.0,19999.53,37999.11,0.05
9530,2022-12-03 01:11:54,431,1,3314,1.5981775044282602,24689.57,37485.4,0.05
9531,2024-05-25 08:58:44,202,14,1733,1.7139803273103742,2231.06,3632.79,0.05
9532,2022-08-07 02:57:56,139,4,4474,1.738950866433303,6507.93,10185.27,0.1
9533,2024-11-21 19:05:04,125,13,3111,1.6466489230703283,712.08,1172.55,0.0
9534,2022-02-19 11:52:42,58,4,2941,3.468215026210653,10993.12,34313.85,0.1
9535,2024-07-22 17:06:09,337,3,898,3.7182518322545683,1720.19,5756.49,0.1
9536,2022-09-20 15:50:43,39,9,2542,3.8478415098038266,4514.27,14764.67,0.15
9537,2022-09-10 17:40:57,243,11,1178,1.9449304575783748,3800.45,7391.61,0.0
9538,2023-12-15 07:06:42,237,5,2776,4.0,26331.18,89526.01,0.15
9539,2022-05-06 23:14:07,238,9,4175,2.0,14536.89,27620.09,0.05
9540,2023-11-14 20:43:48,101,14,1941,1.6605671585425186,23353.48,38780.02,0.0
9541,2022-09-20 04:59:16,407,13,69,2.0,12821.49,24360.83,0.05
9542,2023-04-18 22:27:56,272,12,4822,1.0,134.85,128.11,0.05
9543,2023-02-01 12:13:55,462,13,3119,2.9511689891215154,37152.74,98679.61,0.1
9544,2022-08-27 00:04:56,182,6,3700,2.995330400375801,172404.18,490587.11,0.05
9545,2022-07-30 14:50:40,358,2,167,1.7582981930265178,5460.91,9121.81,0.05
9546,2023-01-05 13:24:52,430,1,3008,3.615296772459237,6350.62,20663.44,0.1
9547,2022-07-19 10:08:16,67,10,2389,1.915834210733001,17448.25,31756.56,0.05
9548,2024-10-23 08:47:34,236,1,330,1.0,2410.87,2410.87,0.0
9549,2023-01-14 00:40:58,237,7,994,1.9717990424032534,26331.18,46727.82,0.1
9550,2023-07-28 01:03:51,18,8,3973,1.0,38923.35,38923.35,0.0
9551,2024-09-08 03:27:27,456,12,4077,1.4384298524814016,42296.28,57798.22,0.05
9552,2024-08-24 20:45:54,145,7,4116,1.6158575213416628,19071.07,30816.13,0.0
9553,2022-09-21 11:59:45,455,10,2429,1.5433206499503414,447.19,655.65,0.05
9554,2023-11-27 12:32:42,80,3,1575,3.5646203642901293,7118.21,24105.03,0.05
9555,2024-06-08 20:06:12,278,10,440,4.608908691281636,3559.18,15583.74,0.05
9556,2022-04-13 20:40:31,267,5,1079,1.5618776843318105,12175.81,19017.13,0.0
9557,2023-08-22 11:23:11,408,1,2883,3.1104834782323825,3007.81,9355.74,0.0
9558,2022-02-25 01:36:19,414,7,4810,1.0,55396.73,55396.73,0.0
9559,2022-03-21 06:26:57,176,13,3374,2.0,98377.15,186916.58,0.05
9560,2023-06-21 08:09:34,489,15,2483,1.0,1100.42,935.36,0.15
9561,2022-11-27 07:40:28,325,9,4031,3.882309570582756,6816.09,22492.85,0.15
9562,2022-10-24 03:32:51,143,3,2373,1.0,20345.21,19327.95,0.05
9563,2022-03-30 08:38:20,27,15,1759,3.0,178693.55,482472.58,0.1
9564,2022-01-28 08:04:48,152,9,1148,1.0,126733.37,114060.03,0.1
9565,2023-07-19 03:02:35,481,2,4876,1.0,15367.41,13062.3,0.15
9566,2023-06-18 18:37:56,60,3,3484,1.486171479344082,13671.86,18286.86,0.1
9567,2024-10-18 09:58:02,96,13,2490,1.0,9533.66,9056.98,0.05
9568,2023-09-13 10:20:09,466,5,4981,1.355561020844642,12524.54,16977.78,0.0
9569,2022-12-30 14:05:03,471,8,4183,1.6927721715794837,14464.14,23260.27,0.05
9570,2024-11-11 07:17:03,103,8,2143,5.0,10645.52,50566.22,0.05
9571,2022-03-29 07:34:43,231,3,1191,1.0,540.91,486.82,0.1
9572,2022-10-09 00:29:02,236,11,3506,1.415482600339019,2410.87,3241.92,0.05
9573,2022-10-21 04:21:16,216,4,3956,1.0,1054.59,949.13,0.1
9574,2024-03-31 22:37:18,341,12,4558,1.8877450162732479,20838.86,35404.61,0.1
9575,2024-12-25 01:55:50,103,8,3845,2.0,10645.52,21291.04,0.0
9576,2023-05-11 09:16:26,498,11,914,1.0,12686.03,11417.43,0.1
9577,2024-10-21 12:59:41,327,5,1203,3.2504060182807946,4775.62,15522.7,0.0
9578,2022-02-20 14:01:10,17,1,4532,1.39231062974898,4533.01,6311.36,0.0
9579,2024-06-30 17:35:24,480,12,4989,4.201277378334562,465.88,1859.43,0.05
9580,2024-06-24 09:49:07,330,7,1682,1.0,184.86,166.37,0.1
9581,2022-07-28 02:40:00,85,11,3637,1.0,17293.61,17293.61,0.0
9582,2024-06-16 20:44:53,272,13,3486,2.8382506618501724,134.85,344.46,0.1
9583,2022-01-08 00:34:41,264,15,3773,5.203260905928951,120724.74,596754.2,0.05
9584,2022-04-21 08:39:09,196,12,404,1.0,7732.18,6572.35,0.15
9585,2022-01-02 09:09:37,127,8,2059,1.397280412568431,8961.36,11895.46,0.05
9586,2024-12-26 22:18:30,202,13,157,3.0,2231.06,5689.2,0.15
9587,2023-06-02 01:46:11,216,10,3336,1.0,1054.59,1001.86,0.05
9588,2024-06-25 02:37:05,475,2,2959,1.0,15350.37,14582.85,0.05
9589,2023-11-08 12:12:42,201,5,2077,1.5668287115203656,14801.31,19712.45,0.15
9590,2024-12-03 00:10:26,112,14,2258,1.0,18181.67,16363.5,0.1
9591,2024-10-17 07:59:10,393,9,594,2.0,44691.67,80445.01,0.1
9592,2023-12-11 13:17:03,362,14,2283,2.6785874704610864,14298.4,38299.52,0.0
9593,2024-04-11 16:17:18,253,9,1743,3.6943883941033318,747.52,2761.63,0.0
9594,2024-05-19 10:39:26,332,12,3977,1.422040332344426,5783.16,7812.69,0.05
9595,2022-03-18 04:51:54,53,15,3052,1.0,13957.71,12561.94,0.1
9596,2023-11-04 20:14:48,64,10,768,1.997399507539802,181214.65,343860.15,0.05
9597,2022-08-12 20:15:03,88,7,2849,3.4514543550538885,7363.48,25414.72,0.0
9598,2023-05-03 14:02:19,279,2,906,2.940699382730204,15705.23,41565.92,0.1
9599,2022-09-29 21:06:43,86,4,1454,1.0,771.41,732.84,0.05
9600,2024-06-02 20:03:44,378,1,2162,1.9447339786424704,20383.27,35676.03,0.1
9601,2022-05-20 05:15:42,280,15,3802,1.0,9213.95,9213.95,0.0
9602,2024-02-28 04:25:36,451,14,1006,2.0,9642.46,19284.92,0.0
9603,2023-11-21 08:06:53,336,2,4086,1.0,3882.64,3300.24,0.15
9604,2024-12-18 23:13:44,173,11,446,1.0,6115.59,5198.25,0.15
9605,2023-11-15 09:46:10,488,1,465,1.0,11497.34,10347.61,0.1
9606,2022-11-24 03:26:27,351,5,3714,1.0,1874.77,1687.29,0.1
9607,2023-02-15 20:25:33,287,13,488,1.929318736959334,21168.69,38799.09,0.05
9608,2022-09-04 13:00:37,230,7,1419,1.5480666839618085,7757.92,11409.29,0.05
9609,2022-08-07 23:21:16,338,12,256,1.9053970556864652,10122.55,18323.1,0.05
9610,2022-03-19 11:45:38,121,3,4398,1.2725167002834192,5976.84,7225.35,0.05
9611,2022-12-03 04:04:01,258,8,475,1.5882983523338483,21644.94,34378.62,0.0
9612,2024-01-16 00:31:34,133,7,2081,1.0,15561.55,15561.55,0.0
9613,2024-02-07 11:14:24,185,10,3118,1.863376236742866,1073.43,2000.2,0.0
9614,2022-02-27 00:33:39,240,12,2866,1.2696102941469602,51425.06,62025.3,0.05
9615,2023-01-22 18:00:08,388,2,1720,1.9420889483040489,1690.05,2954.0,0.1
9616,2022-08-16 13:38:18,402,5,25,1.2953787765454208,5774.29,7479.89,0.0
9617,2024-06-09 12:05:00,485,11,2238,1.6722722302442368,12645.75,19032.42,0.1
9618,2023-07-11 10:09:16,107,7,334,1.5059597885854459,11258.6,15259.5,0.1
9619,2022-05-18 22:32:18,120,9,2991,1.0,1060.53,954.48,0.1
9620,2024-01-10 06:14:12,493,10,4363,1.0,13545.84,12191.26,0.1
9621,2022-01-17 09:48:42,123,15,2554,2.0,74647.02,141829.34,0.05
9622,2024-01-07 08:44:22,405,14,697,7.955847933917091,57197.32,455053.18,0.0
9623,2024-11-02 05:36:53,79,12,2737,1.8012194099010048,26023.65,42186.87,0.1
9624,2023-10-01 11:38:13,358,7,3967,2.5937759976267993,5460.91,13456.16,0.05
9625,2023-11-17 22:47:37,320,7,2511,1.0,33008.89,33008.89,0.0
9626,2023-12-15 06:14:06,484,8,4868,1.0,23420.05,22249.05,0.05
9627,2023-06-29 15:30:30,183,9,4311,3.250622114899576,4931.66,16030.96,0.0
9628,2024-06-09 10:50:30,417,11,2191,1.486633443877637,7729.48,11490.9,0.0
9629,2023-07-26 00:38:45,70,2,3057,5.0,433.88,1952.46,0.1
9630,2024-02-15 10:25:30,167,5,870,1.2761757354225183,21128.75,22919.4,0.15
9631,2023-12-24 01:17:23,261,1,4908,1.2849943254974736,1465.74,1789.29,0.05
9632,2022-01-02 22:52:16,309,13,682,1.3948149157264615,1031.92,1367.37,0.05
9633,2023-04-30 11:08:44,455,4,1415,2.761108678453076,447.19,1111.27,0.1
9634,2024-03-28 03:03:45,180,9,1686,1.0,6309.37,6309.37,0.0
9635,2024-10-31 16:36:37,103,7,3501,1.2494353354100087,10645.52,13300.89,0.0
9636,2023-01-10 16:06:42,327,5,3845,1.2173431109416908,4775.62,5813.57,0.0
9637,2022-09-20 09:33:06,239,7,1952,1.0,155784.38,155784.38,0.0
9638,2022-05-27 22:45:13,73,1,3049,2.0,2894.54,5789.08,0.0
9639,2023-07-19 16:20:14,225,6,787,1.5014262923373276,288.4,433.01,0.0
9640,2024-09-08 22:31:33,60,7,3712,2.9448192522117247,13671.86,36235.04,0.1
9641,2023-10-22 13:04:07,370,8,2207,1.7416122393654163,7987.18,11823.98,0.15
9642,2022-10-24 22:22:25,127,9,3481,1.0,8961.36,7617.16,0.15
9643,2022-08-05 11:21:01,315,5,1266,3.583939115625217,1578.5,5657.25,0.0
9644,2023-01-23 23:32:57,483,2,3131,1.0,6403.23,6403.23,0.0
9645,2023-11-23 11:26:38,475,2,2838,1.2019658906882649,15350.37,17528.09,0.05
9646,2023-01-14 06:45:06,481,15,3940,3.9960014417368064,15367.41,55267.37,0.1
9647,2024-11-09 08:00:27,127,3,3997,1.3141012086087733,8961.36,11187.33,0.05
9648,2024-08-11 12:21:07,500,4,3952,1.8351374553420308,21906.92,36181.99,0.1
9649,2022-04-14 03:05:31,181,14,295,1.0,1723.1,1636.94,0.05
9650,2022-09-30 21:56:42,157,15,4925,2.0,6232.34,10594.98,0.15
9651,2023-09-23 10:50:03,202,11,3701,1.794319869484501,2231.06,4003.24,0.0
9652,2023-11-09 22:12:55,319,14,3945,1.0,16384.1,14745.69,0.1
9653,2022-08-21 06:53:43,59,9,1425,3.4040393885221847,21147.29,64787.59,0.1
9654,2023-08-26 14:14:19,71,4,1725,3.6509439174470257,1447.36,5020.02,0.05
9655,2024-09-13 03:27:47,322,10,2697,1.0,13646.18,13646.18,0.0
9656,2024-07-12 22:39:24,454,14,3696,1.0,7515.64,7139.86,0.05
9657,2022-03-03 11:01:42,288,3,816,1.5528737171525768,1531.01,2258.59,0.05
9658,2024-01-21 04:42:10,379,8,2978,1.3960502770181769,12211.21,17047.46,0.0
9659,2022-09-19 02:30:13,411,9,3602,1.0,869.25,825.79,0.05
9660,2023-08-07 21:57:11,5,6,4884,1.0,16200.77,13770.65,0.15
9661,2022-10-22 09:36:05,385,2,4242,1.9559847280796587,4534.05,8868.53,0.0
9662,2022-06-29 00:22:42,218,9,1680,1.0,109314.54,92917.36,0.15
9663,2022-04-02 16:26:02,447,4,1435,1.7594396883990642,243.11,427.74,0.0
9664,2024-09-18 16:15:30,176,7,1720,1.2642235617046356,98377.15,111933.64,0.1
9665,2023-10-20 04:23:07,271,9,3878,1.0,3017.16,2866.3,0.05
9666,2024-02-19 12:03:11,353,10,2669,9.876785857102876,1074.63,10083.2,0.05
9667,2022-07-13 09:38:20,32,6,3700,1.0,47474.15,45100.44,0.05
9668,2024-10-16 10:50:24,484,15,1280,1.4756806801366515,23420.05,32832.49,0.05
9669,2023-05-19 06:26:44,246,7,3487,1.0,3280.78,2952.7,0.1
9670,2023-04-28 19:00:23,159,1,3989,1.8077326084261565,13110.74,21330.64,0.1
9671,2023-01-25 00:19:23,230,1,975,1.0,7757.92,7370.02,0.05
9672,2024-10-31 23:17:22,444,15,3161,1.0,16990.09,14441.58,0.15
9673,2023-03-21 09:58:04,9,14,815,1.0,1281.76,1153.58,0.1
9674,2024-10-19 07:50:59,352,13,3991,5.571280533676622,14366.47,76037.65,0.05
9675,2023-03-12 01:10:34,51,3,1337,1.5814320716109274,5805.77,7804.22,0.15
9676,2023-02-17 17:36:58,415,6,3748,1.7297446910988037,16368.59,26897.81,0.05
9677,2024-10-27 12:20:30,493,9,2563,1.6999580625288135,13545.84,21875.99,0.05
9678,2023-06-29 11:32:45,232,8,860,2.793450368276208,1375.15,3457.27,0.1
9679,2024-10-20 19:53:07,296,11,1088,3.0252665457541994,1424.54,3878.65,0.1
9680,2022-08-10 21:15:43,356,12,4913,2.0,25038.12,50076.24,0.0
9681,2024-10-11 00:32:10,321,4,1021,1.0,13166.01,12507.71,0.05
9682,2024-08-30 09:03:48,443,7,584,1.0,911.12,820.01,0.1
9683,2024-10-13 08:38:15,209,6,4383,1.8607245056499444,15459.23,25888.83,0.1
9684,2022-10-28 06:50:15,363,3,1999,1.0,23602.39,22422.27,0.05
9685,2023-11-16 12:24:54,216,15,3412,1.3968595512836175,1054.59,1325.8,0.1
9686,2024-09-01 15:59:18,94,15,4379,1.747164282121029,1215.66,2017.76,0.05
9687,2023-10-30 09:19:24,335,7,4125,1.0,952.65,952.65,0.0
9688,2023-04-21 02:13:01,213,14,2681,1.0,12300.21,11070.19,0.1
9689,2023-08-31 20:29:01,217,2,3247,3.790407516217941,4561.34,16424.87,0.05
9690,2024-05-11 16:19:27,78,10,447,3.4172142567255106,3322.32,10217.77,0.1
9691,2022-12-19 16:49:25,394,3,991,1.7176972240962312,45072.39,77420.72,0.0
9692,2022-06-15 12:44:54,171,7,3386,2.753072379965959,13674.58,37647.11,0.0
9693,2024-05-19 21:17:05,449,8,1506,1.2665011303786455,24002.25,30398.88,0.0
9694,2024-07-07 00:54:36,163,6,4325,3.370038441557515,1204.3,4058.54,0.0
9695,2024-02-10 00:34:44,148,10,2257,1.2320339144999861,10332.75,12730.3,0.0
9696,2022-07-04 02:50:19,436,10,2790,3.0,1597.47,4313.17,0.1
9697,2022-08-08 10:41:13,306,8,4307,1.8641424735584977,136472.37,216243.35,0.15
9698,2023-06-27 18:44:17,395,13,4799,1.39652651291965,13903.95,18446.37,0.05
9699,2022-06-18 02:57:06,451,11,3827,3.303358911369608,9642.46,28667.26,0.1
9700,2023-09-03 00:21:39,465,8,2714,1.8989611759381873,15067.32,27181.64,0.05
9701,2023-08-06 11:46:44,489,1,2373,3.775558987984283,1100.42,3946.97,0.05
9702,2023-10-24 03:18:38,221,12,2833,1.0,116992.04,111142.44,0.05
9703,2023-06-25 22:30:43,17,5,730,3.3591011364305685,4533.01,13704.16,0.1
9704,2022-12-22 14:16:27,434,12,1522,7.524661454679937,110203.67,787783.04,0.05
9705,2023-04-16 04:00:11,280,1,56,1.3669534213948842,9213.95,11965.29,0.05
9706,2023-01-26 05:56:50,357,13,617,1.0,16953.78,15258.4,0.1
9707,2023-02-13 00:58:09,274,1,2191,1.0,16633.56,16633.56,0.0
9708,2022-03-10 23:12:46,376,4,1155,2.0,23489.3,42280.74,0.1
9709,2024-06-24 07:11:42,117,6,3467,1.0,1137.26,1080.4,0.05
9710,2022-08-24 16:28:56,311,13,4073,6.571981458704601,26991.33,177386.52,0.0
9711,2022-11-20 08:56:28,223,14,2672,1.5975458467765722,16240.51,24647.71,0.05
9712,2022-01-18 04:28:09,395,12,2732,1.0,13903.95,12513.56,0.1
9713,2022-07-02 06:22:54,479,2,590,3.976690677891102,23635.03,84590.28,0.1
9714,2022-12-21 10:40:39,27,11,1751,1.9354799182641083,178693.55,311272.0,0.1
9715,2022-09-13 19:30:15,335,1,4736,1.2753980642459501,952.65,1154.26,0.05
9716,2024-12-29 16:39:48,165,12,1367,5.201517460420099,144092.88,712026.55,0.05
9717,2024-11-03 10:11:19,81,6,837,1.5102681982745436,11398.29,16353.75,0.05
9718,2024-01-31 08:19:10,96,8,1549,1.0,9533.66,8580.29,0.1
9719,2022-01-20 20:01:10,184,2,3561,6.057341892548492,33480.66,182523.42,0.1
9720,2024-02-18 23:59:45,53,12,4451,1.5560931555378357,13957.71,19547.55,0.1
9721,2024-06-20 16:47:03,335,2,1301,2.7525263770998065,952.65,2622.19,0.0
9722,2024-09-12 23:39:42,496,10,1823,1.0,1783.18,1694.02,0.05
9723,2022-12-01 23:46:45,436,7,150,1.0,1597.47,1517.6,0.05
9724,2022-02-26 12:16:12,249,3,2020,1.3464629590119312,91291.24,116774.26,0.05
9725,2022-03-13 01:06:29,55,10,3904,1.9544536968793047,3534.81,6217.76,0.1
9726,2023-11-25 20:15:55,425,1,1902,1.846238803324623,16216.41,28442.4,0.05
9727,2022-05-06 11:20:15,323,13,1514,1.960145806279318,984.58,1833.42,0.05
9728,2023-03-25 14:06:10,18,5,2786,1.5138015110135994,38923.35,53030.0,0.1
9729,2022-08-19 11:16:27,248,3,460,1.508722285113305,103.58,156.27,0.0
9730,2023-04-05 08:37:42,230,6,1876,1.0,7757.92,6982.13,0.1
9731,2023-04-21 07:15:59,59,2,2553,2.0,21147.29,40179.85,0.05
9732,2024-10-21 06:02:36,37,8,4838,2.0,22033.0,37456.1,0.15
9733,2023-12-11 09:48:02,263,5,3488,1.0,17236.68,17236.68,0.0
9734,2023-09-02 10:03:18,183,12,830,1.327794183282177,4931.66,5893.41,0.1
9735,2022-06-02 05:17:19,455,3,3092,1.0,447.19,424.83,0.05
9736,2023-12-13 10:04:38,383,15,485,5.721533029273934,10758.67,61556.09,0.0
9737,2023-12-25 05:32:08,112,1,4701,1.0,18181.67,18181.67,0.0
9738,2022-02-03 16:40:00,84,15,2164,1.4454616332459211,124585.39,162075.06,0.1
9739,2023-02-02 12:26:33,42,13,437,1.4519211352218004,200492.06,261988.79,0.1
9740,2023-05-12 16:23:49,377,1,1272,3.325751139278577,19975.07,59788.9,0.1
9741,2024-04-07 22:36:18,54,13,3449,1.5350453157841626,29161.27,38049.29,0.15
9742,2023-10-14 22:40:50,16,6,2858,1.943047436081188,8079.97,15699.76,0.0
9743,2023-07-29 22:30:33,493,7,1964,5.257582493267617,13545.84,67657.45,0.05
9744,2024-08-24 11:36:14,207,13,1034,1.8930944110256518,13370.56,25311.73,0.0
9745,2024-09-14 08:41:19,180,7,1860,1.8005550530392531,6309.37,10792.35,0.05
9746,2022-10-03 18:53:03,13,15,4666,3.5375390945934058,15096.7,50734.91,0.05
9747,2023-02-04 20:25:31,115,10,3180,5.867178730334313,9241.65,54222.41,0.0
9748,2024-09-07 18:14:29,453,11,3665,1.7617226899968679,1458.38,2312.34,0.1
9749,2023-01-28 02:59:15,266,4,4125,1.6674454318143497,17398.96,29011.82,0.0
9750,2023-08-24 00:16:52,63,9,1965,1.0,12381.93,12381.93,0.0
9751,2022-03-25 19:53:36,268,13,346,2.8308654173192114,3316.25,8449.07,0.1
9752,2022-08-10 21:26:13,264,12,3672,3.0,120724.74,362174.22,0.0
9753,2023-09-18 05:41:18,56,14,619,1.0,591.13,532.02,0.1
9754,2022-02-14 03:51:56,113,12,2602,1.0,22016.27,18713.83,0.15
9755,2024-07-03 01:49:52,481,10,893,1.0,15367.41,15367.41,0.0
9756,2022-11-17 16:16:56,218,8,137,4.490995286125559,109314.54,441837.98,0.1
9757,2022-01-12 16:38:59,224,2,3271,1.317875413819683,937.29,1111.71,0.1
9758,2023-02-23 23:15:54,72,4,3637,1.0,3774.61,3774.61,0.0
9759,2024-03-29 04:16:07,45,13,1324,1.0,1914.13,1722.72,0.1
9760,2022-09-18 07:23:46,276,5,1580,3.9743455989006846,41523.85,156778.62,0.05
9761,2022-05-16 09:50:42,305,7,4178,1.0,96620.32,82127.27,0.15
9762,2022-10-27 09:04:24,85,8,920,1.0,17293.61,14699.57,0.15
9763,2022-11-13 23:21:14,152,7,1342,3.5184499264508764,126733.37,423609.77,0.05
9764,2023-01-25 03:21:54,370,3,1593,1.0,7987.18,7188.46,0.1
9765,2024-01-08 00:42:01,158,14,1575,3.0,16926.72,48241.15,0.05
9766,2022-01-07 22:02:20,299,15,3875,1.0,50732.12,48195.51,0.05
9767,2024-04-24 06:13:14,276,2,2472,2.0,41523.85,78895.31,0.05
9768,2023-03-16 08:44:17,294,10,2647,1.0,2628.44,2497.02,0.05
9769,2024-01-14 01:01:06,259,11,859,1.2929739169121917,9116.01,10608.09,0.1
9770,2023-03-09 00:58:08,497,1,469,2.0,1283.2,2438.08,0.05
9771,2024-05-19 23:00:45,314,8,4122,1.2415516463455882,11903.26,14778.51,0.0
9772,2023-01-12 08:43:28,335,3,3403,1.0,952.65,809.75,0.15
9773,2023-04-17 11:33:30,166,7,930,1.6887713046652064,18778.71,31712.95,0.0
9774,2024-06-01 17:42:11,479,2,4831,1.434083953218362,23635.03,32199.89,0.05
9775,2022-06-26 01:01:39,327,14,2351,3.745401465259006,4775.62,17886.61,0.0
9776,2024-03-01 16:34:06,161,3,4832,7.831991318321664,459.26,3417.07,0.05
